,index,amount,transaction_id,rate,flat_fee,product,Date 
38323,63475,226,pos_1666696594332971226,0.01,2,pos,25/10/2022
18255,63477,175,pos_1666679969538618175,0.01,2,pos,25/10/2022
5496,63478,247,pos_1666678867122297247,0.01,2,pos,25/10/2022
15330,63479,103,pos_1666692601908629103,0.01,2,pos,25/10/2022
35134,63480,148,pos_1666690520645799148,0.01,2,pos,25/10/2022
1923,63483,41,pos_1666699122378205041,0.01,2,pos,25/10/2022
21802,63486,107,pos_1666704627944781107,0.01,2,pos,25/10/2022
35223,63489,312,pos_1666684068401237312,0.01,2,pos,25/10/2022
31857,63490,189,pos_1666692991123403189,0.01,2,pos,25/10/2022
1187,63491,202,pos_1666709748589520202,0.01,2,pos,25/10/2022
32746,63492,36,pos_1666690519929032036,0.01,2,pos,25/10/2022
29844,63496,209,pos_1666712005150730209,0.01,2,pos,25/10/2022
34643,63497,329,pos_1666686545507330329,0.01,2,pos,25/10/2022
11007,63498,162,pos_1666672092689518162,0.01,2,pos,25/10/2022
11810,63502,28,pos_1666716709653721028,0.01,2,pos,25/10/2022
39219,63505,168,pos_1666694951625729168,0.01,2,pos,25/10/2022
22499,63506,170,pos_1666683878912729170,0.01,2,pos,25/10/2022
42725,63510,22,pos_1666699737133363022,0.01,2,pos,25/10/2022
44214,63514,100,pos_1666705826583469100,0.01,2,pos,25/10/2022
1753,63515,75,pos_1666685036299584075,0.01,2,pos,25/10/2022
41369,63519,155,pos_1666694848361531155,0.01,2,pos,25/10/2022
33078,63525,89,pos_1666702225844068089,0.01,2,pos,25/10/2022
19566,63527,206,pos_1666696623717612206,0.01,2,pos,25/10/2022
46171,63528,163,pos_1666683475413933163,0.01,2,pos,25/10/2022
13585,63529,230,pos_1666696374773914230,0.01,2,pos,25/10/2022
10591,63531,124,pos_1666695832887807124,0.01,2,pos,25/10/2022
38130,63534,228,pos_1666719501598149228,0.01,2,pos,25/10/2022
37317,63535,288,pos_1666694360402709288,0.01,2,pos,25/10/2022
14675,63537,126,pos_1666707309451792126,0.01,2,pos,25/10/2022
17263,63539,178,pos_1666661772537513178,0.01,2,pos,25/10/2022
14185,63540,65,pos_1666701808548083065,0.01,2,pos,25/10/2022
4408,63541,260,pos_1666703714270269260,0.01,2,pos,25/10/2022
38318,63543,104,pos_1666722114256253104,0.01,2,pos,25/10/2022
37101,63552,69,pos_1666697746406563069,0.01,2,pos,25/10/2022
38791,63553,43,pos_1666693293070189043,0.01,2,pos,25/10/2022
8513,63555,233,pos_1666731110807668233,0.01,2,pos,25/10/2022
43685,63556,177,pos_1666702093862687177,0.01,2,pos,25/10/2022
20308,63558,310,pos_1666715685482966310,0.01,2,pos,25/10/2022
13192,63563,61,pos_1666687668053571061,0.01,2,pos,25/10/2022
45072,63564,215,pos_1666678548564082215,0.01,2,pos,25/10/2022
24475,63568,114,pos_1666659122267977114,0.01,2,pos,25/10/2022
37166,63570,17,pos_1666730944575460017,0.01,2,pos,25/10/2022
20030,63573,234,pos_1666700578248562234,0.01,2,pos,25/10/2022
34426,63574,18,pos_1666663118781885018,0.01,2,pos,25/10/2022
25094,63580,144,pos_1666658850751070144,0.01,2,pos,25/10/2022
10342,63581,25,pos_1666725554403423025,0.01,2,pos,25/10/2022
31517,63582,123,pos_1666704099257553123,0.01,2,pos,25/10/2022
6275,63583,196,pos_1666689257258984196,0.01,2,pos,25/10/2022
1111,63587,97,pos_1666682342789257097,0.01,2,pos,25/10/2022
10251,63593,22,pos_1666715728965080022,0.01,2,pos,25/10/2022
10578,63594,201,pos_1666701138678597201,0.01,2,pos,25/10/2022
40806,63602,157,pos_1666727542223418157,0.01,2,pos,25/10/2022
4767,63603,274,pos_1666675718877463274,0.01,2,pos,25/10/2022
15454,63606,115,pos_1666695622741251115,0.01,2,pos,25/10/2022
2593,63607,188,pos_1666689037060671188,0.01,2,pos,25/10/2022
9889,63608,165,pos_1666714367854690165,0.01,2,pos,25/10/2022
36798,63609,135,pos_1666710430660282135,0.01,2,pos,25/10/2022
25843,63611,104,pos_1666709323736141104,0.01,2,pos,25/10/2022
15238,63612,71,pos_1666679076935628071,0.01,2,pos,25/10/2022
15139,63613,219,pos_1666725255851912219,0.01,2,pos,25/10/2022
27452,63616,97,pos_1666692433531574097,0.01,2,pos,25/10/2022
22128,63619,212,pos_1666717105862993212,0.01,2,pos,25/10/2022
37080,63620,5,pos_1666696954629565005,0.01,2,pos,25/10/2022
10598,63621,82,pos_1666706439733960082,0.01,2,pos,25/10/2022
32320,63629,105,pos_1666771001449869105,0.01,2,pos,26/10/2022
36175,63630,21,pos_1666807423990094021,0.01,2,pos,26/10/2022
27429,63638,149,pos_1666747717286286149,0.01,2,pos,26/10/2022
45215,63641,158,pos_1666788140256694158,0.01,2,pos,26/10/2022
21178,63643,144,pos_1666775559514980144,0.01,2,pos,26/10/2022
20383,63644,153,pos_1666815361430637153,0.01,2,pos,26/10/2022
42939,63647,162,pos_1666787611642126162,0.01,2,pos,26/10/2022
30431,63650,208,pos_1666805024092570208,0.01,2,pos,26/10/2022
33966,63652,58,pos_1666769641284762058,0.01,2,pos,26/10/2022
40533,63653,86,pos_1666790729117916086,0.01,2,pos,26/10/2022
34216,63665,353,pos_1666790068537798353,0.01,2,pos,26/10/2022
20831,63666,84,pos_1666795058371028084,0.01,2,pos,26/10/2022
6993,63667,11,pos_1666775494337523011,0.01,2,pos,26/10/2022
10681,63669,380,pos_1666768741536067380,0.01,2,pos,26/10/2022
18198,63679,175,pos_1666781252042226175,0.01,2,pos,26/10/2022
23367,63680,275,pos_1666806583876130275,0.01,2,pos,26/10/2022
29539,63688,14,pos_1666796497052678014,0.01,2,pos,26/10/2022
8953,63693,78,pos_1666774373363177078,0.01,2,pos,26/10/2022
30483,63701,220,pos_1666789945726599220,0.01,2,pos,26/10/2022
17744,63702,32,pos_1666782303824684032,0.01,2,pos,26/10/2022
19950,63706,106,pos_1666781561378547106,0.01,2,pos,26/10/2022
10947,63707,215,pos_1666761532114100215,0.01,2,pos,26/10/2022
40834,63708,177,pos_1666771077806054177,0.01,2,pos,26/10/2022
9886,63710,279,pos_1666780455485238279,0.01,2,pos,26/10/2022
21795,63711,86,pos_1666790320299877086,0.01,2,pos,26/10/2022
34519,63721,156,pos_1666776424604293156,0.01,2,pos,26/10/2022
41238,63725,226,pos_1666781103636777226,0.01,2,pos,26/10/2022
39624,63727,336,pos_1666798900937254336,0.01,2,pos,26/10/2022
18631,63729,282,pos_1666746061048112282,0.01,2,pos,26/10/2022
33591,63732,41,pos_1666806388624957041,0.01,2,pos,26/10/2022
20842,63738,130,pos_1666770041419381130,0.01,2,pos,26/10/2022
6006,63742,312,pos_1666777285709728312,0.01,2,pos,26/10/2022
41000,63743,250,pos_1666802637776310250,0.01,2,pos,26/10/2022
7622,63745,66,pos_1666759365003381066,0.01,2,pos,26/10/2022
39903,63747,450,pos_1666757618251381450,0.01,2,pos,26/10/2022
27274,63749,230,pos_1666786015968323230,0.01,2,pos,26/10/2022
35072,63750,349,pos_1666756024518615349,0.01,2,pos,26/10/2022
24065,63752,374,pos_1666773995216041374,0.01,2,pos,26/10/2022
42436,63753,141,pos_1666769888053210141,0.01,2,pos,26/10/2022
34945,63757,28,pos_1666806920605165028,0.01,2,pos,26/10/2022
20716,63761,103,pos_1666780930341293103,0.01,2,pos,26/10/2022
43552,63765,204,pos_1666765852087920204,0.01,2,pos,26/10/2022
7902,63771,202,pos_1666773292032513202,0.01,2,pos,26/10/2022
15220,63774,1123232323,pos_1666801300351417198,0.01,2,pos,26/10/2022
2870,63776,186,pos_1666796017161102186,0.01,2,pos,26/10/2022
27764,63777,85,pos_1666800722081990085,0.01,2,pos,26/10/2022
12782,63787,81,pos_1666800868357218081,0.01,2,pos,26/10/2022
28983,63790,339,pos_1666772386333781339,0.01,2,pos,26/10/2022
2438,63791,203,pos_1666775921503902203,0.01,2,pos,26/10/2022
42366,63792,308,pos_1666776243373701308,0.01,2,pos,26/10/2022
32543,63803,113,pos_1666786229349319113,0.01,2,pos,26/10/2022
22196,63806,74,pos_1666792100498834074,0.01,2,pos,26/10/2022
28426,63807,205,pos_1666781317319011205,0.01,2,pos,26/10/2022
15429,63810,23,pos_1666800204916161023,0.01,2,pos,26/10/2022
2198,63811,184,pos_1666777484628175184,0.01,2,pos,26/10/2022
8152,63813,11,pos_1666766582874465011,0.01,2,pos,26/10/2022
20372,63816,62,pos_1666778486556966062,0.01,2,pos,26/10/2022
13248,63819,11,pos_1666773548074288011,0.01,2,pos,26/10/2022
43293,63821,75,pos_1666774576745264075,0.01,2,pos,26/10/2022
21532,63824,12,pos_1666788469268755012,0.01,2,pos,26/10/2022
31091,63825,194,pos_1666793453136789194,0.01,2,pos,26/10/2022
45261,63826,20,pos_1666788280720273020,0.01,2,pos,26/10/2022
38587,63827,48,pos_1666784786775296048,0.01,2,pos,26/10/2022
8580,63829,156,pos_1666790560090176156,0.01,2,pos,26/10/2022
13776,63831,193,pos_1666811108087226193,0.01,2,pos,26/10/2022
45795,63835,176,pos_1666779001374077176,0.01,2,pos,26/10/2022
9797,63838,228,pos_1666781236932985228,0.01,2,pos,26/10/2022
41600,63840,177,pos_1666813518422649177,0.01,2,pos,26/10/2022
12087,63842,130,pos_1666774942086067130,0.01,2,pos,26/10/2022
10549,63856,71,pos_1666771578127389071,0.01,2,pos,26/10/2022
5152,63857,212,pos_1666774955491111212,0.01,2,pos,26/10/2022
4992,63860,101,pos_1666769105870613101,0.01,2,pos,26/10/2022
28641,63862,133,pos_1666797891786573133,0.01,2,pos,26/10/2022
34044,63863,180,pos_1666784658734903180,0.01,2,pos,26/10/2022
42053,63864,44,pos_1666766737688233044,0.01,2,pos,26/10/2022
12613,63868,178,pos_1666777244607697178,0.01,2,pos,26/10/2022
25381,63869,57,pos_1666824734050014057,0.01,2,pos,26/10/2022
23988,63871,90,pos_1666767694253841090,0.01,2,pos,26/10/2022
37152,63872,164,pos_1666793629622513164,0.01,2,pos,26/10/2022
12741,63873,12,pos_1666786711141226012,0.01,2,pos,26/10/2022
14631,63874,204,pos_1666791054088955204,0.01,2,pos,26/10/2022
29986,63877,72,pos_1666795400170344072,0.01,2,pos,26/10/2022
47336,63878,205,pos_1666814391166324205,0.01,2,pos,26/10/2022
13762,63880,91,pos_1666798321473702091,0.01,2,pos,26/10/2022
22584,63882,109,pos_1666783964405137109,0.01,2,pos,26/10/2022
29106,63886,271,pos_1666756576277335271,0.01,2,pos,26/10/2022
41924,63887,124,pos_1666802031270434124,0.01,2,pos,26/10/2022
33814,63888,131,pos_1666767042013903131,0.01,2,pos,26/10/2022
6104,63890,309,pos_1666778344743953309,0.01,2,pos,26/10/2022
5880,63891,36,pos_1666792987614702036,0.01,2,pos,26/10/2022
13380,63895,345,pos_1666889695234245345,0.01,2,pos,27/10/2022
39954,63897,312,pos_1666888802017552312,0.01,2,pos,27/10/2022
44660,63898,164,pos_1666871883136035164,0.01,2,pos,27/10/2022
36246,63900,140,pos_1666851300875548140,0.01,2,pos,27/10/2022
1474,63905,201,pos_1666873949719447201,0.01,2,pos,27/10/2022
17151,63910,102,pos_1666874342507090102,0.01,2,pos,27/10/2022
9146,63913,14,pos_1666858131761582014,0.01,2,pos,27/10/2022
40738,63917,181,pos_1666884163345238181,0.01,2,pos,27/10/2022
5991,63918,54,pos_1666834364117370054,0.01,2,pos,27/10/2022
36441,63926,226,pos_1666874291760614226,0.01,2,pos,27/10/2022
2665,63928,204,pos_1666866307407491204,0.01,2,pos,27/10/2022
40574,63931,154,pos_1666872486336865154,0.01,2,pos,27/10/2022
44701,63934,246,pos_1666875351298447246,0.01,2,pos,27/10/2022
37976,63938,108,pos_1666899693696060108,0.01,2,pos,27/10/2022
36039,63940,272,pos_1666879007322653272,0.01,2,pos,27/10/2022
22845,63941,122,pos_1666858991562528122,0.01,2,pos,27/10/2022
41353,63942,118,pos_1666873838564283118,0.01,2,pos,27/10/2022
42060,63943,179,pos_1666886202870451179,0.01,2,pos,27/10/2022
6551,63944,217,pos_1666882736365742217,0.01,2,pos,27/10/2022
2852,63946,84,pos_1666875834453732084,0.01,2,pos,27/10/2022
21233,63947,333,pos_1666886197663919333,0.01,2,pos,27/10/2022
10791,63966,84,pos_1666889715703062084,0.01,2,pos,27/10/2022
23828,63970,68,pos_1666849703553073068,0.01,2,pos,27/10/2022
38319,63971,271,pos_1666856257230174271,0.01,2,pos,27/10/2022
21285,63973,185,pos_1666866937767979185,0.01,2,pos,27/10/2022
22134,63981,80,pos_1666870428204179080,0.01,2,pos,27/10/2022
45030,63982,45,pos_1666867009955316045,0.01,2,pos,27/10/2022
13879,63983,45,pos_1666843836323620045,0.01,2,pos,27/10/2022
13457,63984,288,pos_1666884631757616288,0.01,2,pos,27/10/2022
16442,63988,232,pos_1666855848777990232,0.01,2,pos,27/10/2022
43874,63989,211,pos_1666858528949571211,0.01,2,pos,27/10/2022
45646,63990,58,pos_1666873623940471058,0.01,2,pos,27/10/2022
38174,63991,314,pos_1666887619726061314,0.01,2,pos,27/10/2022
27006,63993,33,pos_1666882782248178033,0.01,2,pos,27/10/2022
1403,63995,79,pos_1666877503436711079,0.01,2,pos,27/10/2022
41285,63998,104,pos_1666845347048224104,0.01,2,pos,27/10/2022
40523,64000,209,pos_1666869104796335209,0.01,2,pos,27/10/2022
6160,64004,308,pos_1666870210151206308,0.01,2,pos,27/10/2022
38431,64009,48,pos_1666866443535935048,0.01,2,pos,27/10/2022
6581,64012,215,pos_1666875029637351215,0.01,2,pos,27/10/2022
25508,64017,143,pos_1666895893124635143,0.01,2,pos,27/10/2022
16038,64020,108,pos_1666900400628650108,0.01,2,pos,27/10/2022
45542,64021,252,pos_1666878456936475252,0.01,2,pos,27/10/2022
47203,64022,95,pos_1666838820351894095,0.01,2,pos,27/10/2022
41530,64027,114,pos_1666858651190481114,0.01,2,pos,27/10/2022
6139,64028,235,pos_1666851812646208235,0.01,2,pos,27/10/2022
44095,64030,178,pos_1666866948196451178,0.01,2,pos,27/10/2022
34419,64031,228,pos_1666878821524955228,0.01,2,pos,27/10/2022
855,64036,102,pos_1666840599806106102,0.01,2,pos,27/10/2022
23411,64037,139,pos_1666885111738225139,0.01,2,pos,27/10/2022
13006,64039,222,pos_1666861090860739222,0.01,2,pos,27/10/2022
31597,64042,287,pos_1666861465661319287,0.01,2,pos,27/10/2022
19969,64044,230,pos_1666857983067611230,0.01,2,pos,27/10/2022
39063,64049,181,pos_1666852508593385181,0.01,2,pos,27/10/2022
28895,64051,44,pos_1666870050802885044,0.01,2,pos,27/10/2022
18561,64053,36,pos_1666864988617322036,0.01,2,pos,27/10/2022
526,64056,232,pos_1666890744459909232,0.01,2,pos,27/10/2022
1845,64062,151,pos_1666885499460300151,0.01,2,pos,27/10/2022
7468,64065,322,pos_1666877098048416322,0.01,2,pos,27/10/2022
808,64066,10,pos_1666858905197655010,0.01,2,pos,27/10/2022
46482,64067,171,pos_1666877397775872171,0.01,2,pos,27/10/2022
3474,64073,274,pos_1666849123430576274,0.01,2,pos,27/10/2022
27605,64085,73,pos_1666862548885647073,0.01,2,pos,27/10/2022
2745,64091,215,pos_1666872898880206215,0.01,2,pos,27/10/2022
30028,64092,189,pos_1666884328411264189,0.01,2,pos,27/10/2022
43147,64095,183,pos_1666860821847185183,0.01,2,pos,27/10/2022
16510,64097,32,pos_1666905680382221032,0.01,2,pos,27/10/2022
7871,64099,191,pos_1666856821541958191,0.01,2,pos,27/10/2022
2941,64100,67,pos_1666873113165373067,0.01,2,pos,27/10/2022
4346,64107,5,pos_1666850976129345005,0.01,2,pos,27/10/2022
36927,64114,182,pos_1666845845083042182,0.01,2,pos,27/10/2022
17856,64116,100,pos_1666910119300812100,0.01,2,pos,27/10/2022
17442,64120,183,pos_1666954583549582183,0.01,2,pos,28/10/2022
10685,64124,168,pos_1666947358802098168,0.01,2,pos,28/10/2022
38605,64127,52,pos_1666972698429421052,0.01,2,pos,28/10/2022
30228,64129,240,pos_1666979215480302240,0.01,2,pos,28/10/2022
31314,64130,236,pos_1666952078964041236,0.01,2,pos,28/10/2022
1072,64131,62,pos_1666966691193978062,0.01,2,pos,28/10/2022
42524,64132,274,pos_1666971299465348274,0.01,2,pos,28/10/2022
15426,64133,175,pos_1666971002018251175,0.01,2,pos,28/10/2022
14922,64140,114,pos_1666996845033909114,0.01,2,pos,28/10/2022
30564,64146,84,pos_1666972741962704084,0.01,2,pos,28/10/2022
12882,64148,123232323,pos_1666964760954420098,0.01,2,pos,28/10/2022
40342,64151,126,pos_1666918969353084126,0.01,2,pos,28/10/2022
2032,64156,294,pos_1666957512638865294,0.01,2,pos,28/10/2022
6775,64157,192,pos_1666944324839383192,0.01,2,pos,28/10/2022
32737,64159,231,pos_1666949639376889231,0.01,2,pos,28/10/2022
32634,64167,69,pos_1666982312240366069,0.01,2,pos,28/10/2022
8239,64175,61,pos_1666955124157782061,0.01,2,pos,28/10/2022
29367,64177,180,pos_1666941469771706180,0.01,2,pos,28/10/2022
20084,64179,162,pos_1666936416008868162,0.01,2,pos,28/10/2022
1408,64180,49,pos_1666951755794237049,0.01,2,pos,28/10/2022
2282,64183,108,pos_1666948375864903108,0.01,2,pos,28/10/2022
28049,64189,50,pos_1666939306985652050,0.01,2,pos,28/10/2022
29463,64192,1123232323,pos_1666990606669913198,0.01,2,pos,28/10/2022
9925,64205,174,pos_1666968432053913174,0.01,2,pos,28/10/2022
54,64206,146,pos_1666930234641247146,0.01,2,pos,28/10/2022
45425,64207,99,pos_1666962603570807099,0.01,2,pos,28/10/2022
40548,64209,7,pos_1666969905182262007,0.01,2,pos,28/10/2022
39169,64210,89,pos_1666990382361404089,0.01,2,pos,28/10/2022
8959,64211,38,pos_1666997998615042038,0.01,2,pos,28/10/2022
8942,64215,111,pos_1666944640612867111,0.01,2,pos,28/10/2022
8553,64220,183,pos_1666960148877913183,0.01,2,pos,28/10/2022
12964,64223,111,pos_1666949460007286111,0.01,2,pos,28/10/2022
29907,64225,177,pos_1666956740510194177,0.01,2,pos,28/10/2022
37827,64227,74,pos_1666962329391646074,0.01,2,pos,28/10/2022
10147,64228,244,pos_1666964260427374244,0.01,2,pos,28/10/2022
8564,64229,204,pos_1666966726810397204,0.01,2,pos,28/10/2022
23498,64230,271,pos_1666949029199976271,0.01,2,pos,28/10/2022
28972,64232,19,pos_1666968401463533019,0.01,2,pos,28/10/2022
13557,64243,75,pos_1666939083018253075,0.01,2,pos,28/10/2022
35909,64244,90,pos_1666988163039550090,0.01,2,pos,28/10/2022
40057,64255,139,pos_1666977977351346139,0.01,2,pos,28/10/2022
7459,64256,219,pos_1666969178587789219,0.01,2,pos,28/10/2022
16465,64258,160,pos_1666950339217305160,0.01,2,pos,28/10/2022
35843,64261,177,pos_1666965448358041177,0.01,2,pos,28/10/2022
32531,64265,105,pos_1666969725623750105,0.01,2,pos,28/10/2022
34166,64266,266,pos_1666956047552331266,0.01,2,pos,28/10/2022
28154,64268,239,pos_1666963227641817239,0.01,2,pos,28/10/2022
29033,64269,15,pos_1666933512590185015,0.01,2,pos,28/10/2022
16545,64270,135,pos_1666955399753479135,0.01,2,pos,28/10/2022
3599,64272,88,pos_1666964599876181088,0.01,2,pos,28/10/2022
28900,64277,238,pos_1666915855245061238,0.01,2,pos,28/10/2022
41306,64278,120,pos_1666920978375800120,0.01,2,pos,28/10/2022
42186,64282,218,pos_1666964723852857218,0.01,2,pos,28/10/2022
8062,64288,61,pos_1666964854092924061,0.01,2,pos,28/10/2022
25987,64289,123232323,pos_1666941080090259098,0.01,2,pos,28/10/2022
31603,64292,284,pos_1666980833399696284,0.01,2,pos,28/10/2022
9481,64294,252,pos_1666939065959876252,0.01,2,pos,28/10/2022
30138,64295,309,pos_1666971050644664309,0.01,2,pos,28/10/2022
27871,64306,29,pos_1666947247877993029,0.01,2,pos,28/10/2022
24405,64307,207,pos_1666949263344574207,0.01,2,pos,28/10/2022
32944,64308,97,pos_1666980355057370097,0.01,2,pos,28/10/2022
21154,64312,208,pos_1666975458205928208,0.01,2,pos,28/10/2022
44014,64315,34,pos_1666979517151772034,0.01,2,pos,28/10/2022
33812,64316,257,pos_1666926217316079257,0.01,2,pos,28/10/2022
20024,64319,91,pos_1667082916038442091,0.01,2,pos,29/10/2022
37159,64327,257,pos_1667054352044801257,0.01,2,pos,29/10/2022
12137,64331,144,pos_1667027301674547144,0.01,2,pos,29/10/2022
3409,64334,8,pos_1667042882680723008,0.01,2,pos,29/10/2022
43469,64343,115,pos_1667027377729738115,0.01,2,pos,29/10/2022
34320,64348,326,pos_1667067494497120326,0.01,2,pos,29/10/2022
28708,64349,84,pos_1667030453358882084,0.01,2,pos,29/10/2022
10714,64350,237,pos_1667025170331398237,0.01,2,pos,29/10/2022
12164,64353,294,pos_1667033761445339294,0.01,2,pos,29/10/2022
36123,64354,71,pos_1667010457440356071,0.01,2,pos,29/10/2022
44853,64355,68,pos_1667040975174442068,0.01,2,pos,29/10/2022
36907,64357,53,pos_1667036057568068053,0.01,2,pos,29/10/2022
3880,64358,107,pos_1667029449340674107,0.01,2,pos,29/10/2022
34917,64359,320,pos_1667067669725848320,0.01,2,pos,29/10/2022
43250,64362,48,pos_1667045347697815048,0.01,2,pos,29/10/2022
46655,64363,120,pos_1667033045390984120,0.01,2,pos,29/10/2022
295,64364,210,pos_1667034077859763210,0.01,2,pos,29/10/2022
44732,64366,74,pos_1667047174919786074,0.01,2,pos,29/10/2022
27395,64367,160,pos_1667048422722605160,0.01,2,pos,29/10/2022
33079,64371,169,pos_1667037771943544169,0.01,2,pos,29/10/2022
34424,64373,285,pos_1667047022147863285,0.01,2,pos,29/10/2022
29700,64377,281,pos_1667044558962479281,0.01,2,pos,29/10/2022
36703,64378,88,pos_1667048548552958088,0.01,2,pos,29/10/2022
25401,64380,304,pos_1667029830497837304,0.01,2,pos,29/10/2022
10430,64381,41,pos_1667069276612164041,0.01,2,pos,29/10/2022
17237,64384,117,pos_1667030745664136117,0.01,2,pos,29/10/2022
35596,64385,35,pos_1667042836115007035,0.01,2,pos,29/10/2022
34062,64398,20,pos_1667028092327380020,0.01,2,pos,29/10/2022
3427,64399,16,pos_1667076174765750016,0.01,2,pos,29/10/2022
25103,64401,187,pos_1667061272697281187,0.01,2,pos,29/10/2022
21524,64403,219,pos_1667021710336603219,0.01,2,pos,29/10/2022
